EmotionType,Emotion,Character,Title,Kaomoji
positive,happy,human,Upside Down A Mouths,=͟͟͞͞( ✌°∀° )☛
positive,happy,human,Upside Down A Mouths,∩(´∀`∩)
positive,happy,human,Upside Down A Mouths,∩( ´∀` )∩
positive,happy,human,Upside Down A Mouths,(∩´∀`)∩
positive,happy,human,Squiggly Mouths,⊂( ・ ̫・)⊃
positive,happy,human,Squiggly Mouths,(*′☉.̫☉)
positive,happy,human,Squiggly Mouths,((ඏ.̫ඏ*))
positive,happy,human,Squiggly Mouths,⁽͑˙ˆ˙̫ˆ˙⁾̉
positive,happy,human,Squiggly Mouths,(๑★ .̫ ★๑)
positive,happy,human,Squiggly Mouths,‧⁺◟( ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀ )
positive,happy,human,Squiggly Mouths,(^～^)
positive,happy,human,Squiggly Mouths,(⌯⚈ै〰̇⚈ै)
positive,happy,human,Squiggly Mouths,( ‾ʖ̫‾)
positive,happy,human,Squiggly Mouths,(̂ ˃̥̥̥ ˑ̫ ˂̥̥̥ )̂
positive,happy,human,Squiggly Mouths,⁽ˇ́˙̫ˇ̀˵⁾
positive,happy,human,Squiggly Mouths,( ᵕ̤ ‧̫̮ ᵕ̤ )
positive,happy,human,Squiggly Mouths,⁽͑΅ ˙̫ ῭⁾̉
positive,happy,human,Squiggly Mouths,(⋆ʾ ˙̫̮ ʿ⋆)
positive,happy,human,Squiggly Mouths,੭व(๑• .̫ •๑) ✧
positive,happy,human,Squiggly Mouths,(*′☉.̫☉)
positive,happy,human,Squiggly Mouths,⁽͑˙՞˙̫՞˙⁾̉
positive,happy,human,Squiggly Mouths,(´•.̫ • ⋈)
positive,happy,human,Squiggly Mouths,( ❝̆ ·̫̮ ❝̆ )✧
positive,happy,human,Squiggly Mouths,((⚆·̫⚆‧̣̥̇ ))
positive,happy,human,Squiggly Mouths,(⚭⃚⃙̛·̫⚭⃚⃙̛)
positive,happy,human,Squiggly Mouths,(*ꅔ ˙̫̮ ꅔ*)
positive,happy,human,Squiggly Mouths,₍꒵꒱ꂶ ˙̫ ꂶ꒰꒵₎⌕
positive,happy,human,Squiggly Mouths,(Θ̎Ͻ̫̥Θ̎)
positive,happy,human,Squiggly Mouths,⚈้̤͡ ˌ̫̮ ⚈้̤͡
positive,happy,human,Squiggly Mouths,ᗧʻ̑ ˙̫ ʻ̑ᗤ
positive,happy,human,Squiggly Mouths,( •́ .̫ •̀ )
positive,happy,human,V Mouths,(*´・ｖ・)
positive,happy,human,V Mouths,(*＾v＾*)
positive,happy,human,V Mouths,（＾ｖ＾）
positive,happy,human,V Mouths,(▰˘v˘▰)
positive,happy,human,V Mouths,(n˘v˘•)¬
positive,happy,human,V Mouths,(´｡･v･｡｀)
positive,happy,human,V Mouths,♡✧( ु•⌄• )
positive,happy,human,V Mouths,( •⌄• ू )✧
positive,happy,human,V Mouths,(⌯⌅⌄⌅)
positive,happy,human,V Mouths,῍̩̞(∗ɞ⌄ɞ∗)◞
positive,happy,human,V Mouths,(′ʘ⌄ʘ‵)
positive,happy,human,Simple Flath Mouths,( ^_^)／
positive,happy,human,Simple Flath Mouths,(^ _ ^)/
positive,happy,human,Simple Flath Mouths,（＾_＾）
positive,happy,human,Simple Flath Mouths,(^-^*)/
positive,happy,human,Simple Flath Mouths,（￣ー￣）
positive,happy,human,Simple Flath Mouths,(∩_∩)
positive,happy,human,Simple Flath Mouths,(∩▂∩)
positive,happy,human,Simple Flath Mouths,(☆^ー^☆)
positive,happy,human,Simple Flath Mouths,（ｖ＾＿＾）ｖ
positive,happy,human,Simple Flath Mouths,p(*＾-＾*)q
positive,happy,human,Squiggly W Mouth Emoticons,(^・ω・^ )
positive,happy,human,Squiggly W Mouth Emoticons,(=^-ω-^=)
positive,happy,human,Squiggly W Mouth Emoticons,(=^･ω･^)y＝
positive,happy,human,Squiggly W Mouth Emoticons,( ﾉ^ω^)ﾉﾟ
positive,happy,human,Squiggly W Mouth Emoticons,（＿´ω｀）
positive,happy,human,Squiggly W Mouth Emoticons,(｡･ω･｡)
positive,happy,human,Squiggly W Mouth Emoticons,(︶ω︶)
positive,happy,human,Squiggly W Mouth Emoticons,(｀・ω・´)”
positive,happy,human,Squiggly W Mouth Emoticons,(´ω｀★)
positive,happy,human,Squiggly W Mouth Emoticons,(＾ω＾)
positive,happy,human,Squiggly W Mouth Emoticons,(◐ω◑ )
positive,happy,human,Squiggly W Mouth Emoticons,∩( ・ω・)∩
positive,happy,human,Squiggly W Mouth Emoticons,ヾ(｡･ω･｡)
positive,happy,human,Squiggly W Mouth Emoticons,୧( ॑ധ ॑)୨
positive,happy,human,Squiggly W Mouth Emoticons,d(=^･ω･^=)b
positive,happy,human,Squiggly W Mouth Emoticons,ｏ（Ｕ・ω・）⊃
positive,happy,human,Squiggly W Mouth Emoticons,V(=^･ω･^=)v
positive,happy,human,Squiggly W Mouth Emoticons,川´･ω･`川
positive,happy,human,Squiggly W Mouth Emoticons,(*´꒳`*)
positive,happy,human,Squiggly W Mouth Emoticons,(*^ω^*)
positive,happy,human,Squiggly W Mouth Emoticons,(❁´ω`❁)
positive,happy,human,Squiggly W Mouth Emoticons,(´-ω-`)
positive,happy,human,Squiggly W Mouth Emoticons,ଘ(੭ˊ꒳ˋ)੭✧
positive,happy,human,Squiggly W Mouth Emoticons,(´へωへ`*)
positive,happy,human,Squiggly W Mouth Emoticons,(　^ω^）
positive,happy,human,Squiggly W Mouth Emoticons,（　＾ω＾）
positive,happy,human,Squiggly W Mouth Emoticons,(✌’ω’)✌
positive,happy,human,Squiggly W Mouth Emoticons,✌(‘ω’)✌
positive,happy,human,Squiggly W Mouth Emoticons,✌(‘ω’✌)
positive,happy,human,Squiggly W Mouth Emoticons,٩(ↁωↁ❀)
positive,happy,human,Squiggly W Mouth Emoticons,˚✧₊⁎( ˘ω˘ )⁎⁺˳✧༚
positive,happy,human,Squiggly W Mouth Emoticons,(◜௰◝)
positive,happy,human,Squiggly W Mouth Emoticons,✾(〜 ☌ω☌)〜✾
positive,happy,human,Squiggly W Mouth Emoticons,(´∩ω∩｀)
positive,happy,human,Standard Smily Mouth Emoticons,(¬‿¬)
positive,happy,human,Standard Smily Mouth Emoticons,( ⋂‿⋂’)
positive,happy,human,Standard Smily Mouth Emoticons,(-‿◦☀)
positive,happy,human,Standard Smily Mouth Emoticons,(*‿*✿)
positive,happy,human,Standard Smily Mouth Emoticons,(•‿•)
positive,happy,human,Standard Smily Mouth Emoticons,(•̀ᴗ•́)و ̑̑
positive,happy,human,Standard Smily Mouth Emoticons,(─‿─)
positive,happy,human,Standard Smily Mouth Emoticons,(◍•ᴗ•◍)❤
positive,happy,human,Standard Smily Mouth Emoticons,(◑‿◐)
positive,happy,human,Standard Smily Mouth Emoticons,(✿´‿`)
positive,happy,human,Standard Smily Mouth Emoticons,(❀◦‿◦)
positive,happy,human,Standard Smily Mouth Emoticons,(❁´‿`❁)*✲ﾟ*
positive,happy,human,Standard Smily Mouth Emoticons,(ᅌᴗᅌ* )
positive,happy,human,Standard Smily Mouth Emoticons,(•ˇ‿ˇ•)-→
positive,happy,human,Standard Smily Mouth Emoticons,♫꒰･‿･๑꒱
positive,happy,human,Standard Smily Mouth Emoticons,o (^‿^✿)
positive,happy,human,Standard Smily Mouth Emoticons,(◑‿◐✿)
positive,happy,human,Standard Smily Mouth Emoticons,(◡‿◡✿)
positive,happy,human,Standard Smily Mouth Emoticons,(✿◠‿◠)
positive,happy,human,Standard Smily Mouth Emoticons,(◕‿◕✿)
positive,happy,human,Standard Smily Mouth Emoticons,(๑>ᴗ<๑)
positive,happy,human,Standard Smily Mouth Emoticons,(๑✧◡✧๑)
positive,happy,human,Standard Smily Mouth Emoticons,(๑>◡<๑)
positive,happy,human,Standard Smily Mouth Emoticons,♪(๑ᴖ◡ᴖ๑)♪
positive,happy,human,Standard Smily Mouth Emoticons,(｡◝‿◜｡)
positive,happy,human,Standard Smily Mouth Emoticons,(๑^ں^๑)
positive,happy,human,Standard Smily Mouth Emoticons,( ்ͦˏ౦͜ˎ ்ͦ)
positive,happy,human,Standard Smily Mouth Emoticons,(ෆ ͒•∘̬• ͒)◞
positive,happy,human,Standard Smily Mouth Emoticons,(•⚗৺⚗•)
positive,happy,human,Standard Smily Mouth Emoticons,(ට˓˳̮ට๑)
positive,happy,human,Standard Smily Mouth Emoticons,(๑•͈ᴗ•͈)
positive,happy,human,Standard Smily Mouth Emoticons,₍՞◌′ᵕ‵ू◌₎♡
positive,happy,human,Standard Smily Mouth Emoticons,(੭ˊ͈ ꒵ˋ͈)੭̸*✧⁺˚
positive,happy,human,Standard Smily Mouth Emoticons,꒰⁎ᵉ̷͈ ॣ꒵ ॢᵉ̷͈⁎꒱໊
positive,happy,human,Standard Smily Mouth Emoticons,(⑅˘͈ ᵕ ˘͈ )
positive,happy,human,Standard Smily Mouth Emoticons,:: ೖ(⑅σ̑ᴗσ̑)ೖ ::
positive,happy,human,Standard Smily Mouth Emoticons,三⊂( っ⌒◡|
positive,happy,human,Standard Smily Mouth Emoticons,(ؑᵒᵕؑ̇ᵒ)◞✧
positive,happy,human,Standard Smily Mouth Emoticons,꒰•́ॢ৺•̀ॢ๑͒꒱
positive,happy,human,Standard Smily Mouth Emoticons,(｡≍ฺ‿ฺ≍ฺ)
positive,happy,human,Standard Smily Mouth Emoticons,(⚈᷁‿᷇⚈᷁)
positive,happy,human,Standard Smily Mouth Emoticons,(๑◕ฺ‿ฺ◕ฺ๑)
positive,happy,human,Standard Smily Mouth Emoticons,⁽(◍˃̵͈̑ᴗ˂̵͈̑)
positive,happy,human,Standard Smily Mouth Emoticons,(人 •͈ᴗ•͈)
positive,happy,human,Standard Smily Mouth Emoticons,(*˙︶˙*)☆*°
positive,happy,human,Standard Smily Mouth Emoticons,(୨୧ ❛ᴗ❛)✧
positive,happy,human,Standard Smily Mouth Emoticons,( ¨̮ )
positive,happy,human,Standard Smily Mouth Emoticons,(＊◕ᴗ◕＊)
positive,happy,human,Standard Smily Mouth Emoticons,(*´╰╯`๓)♬
positive,happy,human,Standard Smily Mouth Emoticons,(∗❛ัᴗ❛ั∗)
positive,happy,human,Standard Smily Mouth Emoticons,⊂(◉‿◉)つ
positive,happy,human,Standard Smily Mouth Emoticons,(人 •͈ᴗ•͈✿ฺ)
positive,happy,human,Standard Smily Mouth Emoticons,( ･ᴗ･̥̥̥ )
positive,happy,human,Standard Smily Mouth Emoticons,(≖ ‿ ≖)
positive,happy,human,Standard Smily Mouth Emoticons,(๑˃͈꒵˂͈๑)
positive,happy,human,Standard Smily Mouth Emoticons,(⑅‾̥̥̥̥̥̑⌣‾̥̥̥̥̥̑⑅)
positive,happy,human,Standard Smily Mouth Emoticons,(>̯-̮<̯)
positive,happy,human,Standard Smily Mouth Emoticons,(⁎⚈᷀᷁ᴗ⚈᷀᷁⁎)
positive,happy,human,Standard Smily Mouth Emoticons,(⁰ੌ⌣⁰ੌ๑)
positive,happy,human,Standard Smily Mouth Emoticons,(⚈᷀᷁ᴗ⚈᷀᷁⁎)
positive,happy,human,Standard Smily Mouth Emoticons,✌(-‿-)✌
positive,happy,human,Standard Smily Mouth Emoticons,(⋓ื◡⋓ื)
positive,happy,human,Standard Smily Mouth Emoticons,（。≖ิ‿≖ิ）
positive,happy,human,Standard Smily Mouth Emoticons,(๑￫‿ฺ￩๑)
positive,happy,human,Standard Smily Mouth Emoticons,ˆ̭̭͙(๑ ົ̅ ͔৹͜ ົ̅๑)
positive,happy,human,Standard Smily Mouth Emoticons,(∗ᵕ̴᷄◡ᵕ̴᷅∗)՞
positive,happy,human,Standard Smily Mouth Emoticons,( •॒◞ ͜◟•॒ )
positive,happy,human,Standard Smily Mouth Emoticons,(ㆁᴗㆁ✿)
positive,happy,human,Standard Smily Mouth Emoticons,(๑’◡͐’๑)
positive,happy,human,Standard Smily Mouth Emoticons,(⌒⃝৺⌒⃝)
positive,happy,human,Standard Smily Mouth Emoticons,{´◕ ◡ ◕｀}
positive,happy,human,Standard Smily Mouth Emoticons,(ට ̥̆ ට)
positive,happy,human,Standard Smily Mouth Emoticons,⁽͑˙˚̀ᵕ˚́˙⁾̉
positive,happy,human,Standard Smily Mouth Emoticons,(*☌ᴗ☌)｡*ﾟ
positive,happy,human,Standard Smily Mouth Emoticons,( ´◡‿ゝ◡`)
positive,happy,human,Standard Smily Mouth Emoticons,(　◠ ◡ ◠　)
positive,happy,human,Standard Smily Mouth Emoticons,ల(*´= ◡ =｀*)
positive,happy,human,Standard Smily Mouth Emoticons,₊⚛⁺(ؔ꒨◡ؔ꒨)ᵌ
positive,happy,human,Standard Smily Mouth Emoticons,( ்ͧˏ౦͜ˎ ்ͧ)
positive,happy,human,Standard Smily Mouth Emoticons,꒰⁎❛⃘ੌ ᵕ ❛⃘ੌ⁎꒱
positive,happy,human,Standard Smily Mouth Emoticons,( ́⋅⃘ˬ̇⋅⃘ ̀ˋ)
positive,happy,human,Standard Smily Mouth Emoticons,(. ົ̅ ੭͜ ົ̅.)
positive,happy,human,Standard Smily Mouth Emoticons,( ᵘ ᵕ ᵘ ⁎)
positive,happy,human,Standard Smily Mouth Emoticons,( ᵘ ᵕ ᵘ ⁎)
positive,happy,human,Standard Smily Mouth Emoticons,(๑`･ᴗ･´๑)
positive,happy,human,Standard Smily Mouth Emoticons,❀.(*´◡`*)❀.
positive,happy,human,Standard Smily Mouth Emoticons,◟(๑•͈ᴗ•͈)◞
positive,happy,human,Standard Smily Mouth Emoticons,₍ఠ ͜ఠ₎
positive,happy,human,Standard Smily Mouth Emoticons,(•‾̑⌣‾̑•)
positive,happy,human,Standard Smily Mouth Emoticons,(∗ᒩ͜∗)
positive,happy,human,Standard Smily Mouth Emoticons,( ்ૂ౧͜ ்)
positive,happy,human,Standard Smily Mouth Emoticons,(⋈･◡･)✰
positive,happy,human,Standard Smily Mouth Emoticons,(⁝̥ꑦᴗꑦ)
positive,happy,human,Standard Smily Mouth Emoticons,(︶.̮︶✽)
positive,happy,human,Standard Smily Mouth Emoticons,(❍❛‿❛❍❋)
positive,happy,human,Standard Smily Mouth Emoticons,₍•͈ᴗ•͈₎
positive,happy,human,Standard Smily Mouth Emoticons,(ͼ ̥̆ ͽ)
positive,happy,human,Standard Smily Mouth Emoticons,(≖ᴗ≖๑)
positive,happy,human,Standard Smily Mouth Emoticons,( °̥̥̥̥̥̥̥̥◡͐°̥̥̥̥̥̥̥̥)
positive,happy,human,Standard Smily Mouth Emoticons,( ´͈ ◡ `͈ )
positive,happy,human,Standard Smily Mouth Emoticons,( ๑॔•◡ુ•๑॓)
positive,happy,human,Standard Smily Mouth Emoticons,(๑･`◡´･๑)
positive,happy,human,Standard Smily Mouth Emoticons,",､’`(((;ŏᴗŏ))),､’`’`,､"
positive,happy,human,Standard Smily Mouth Emoticons,ෆ⃛(ට◡ට⁎)ფ
positive,happy,human,Standard Smily Mouth Emoticons,੬ჴ❛‿❛ჴჱ̒̒
positive,happy,human,Standard Smily Mouth Emoticons,৵( °͜ °৵)
positive,happy,human,Standard Smily Mouth Emoticons,(✿◕ ‿◕ฺ)ノ))。₀: *゜
positive,happy,human,Standard Smily Mouth Emoticons,☆(❁‿❁)☆
positive,happy,human,Standard Smily Mouth Emoticons,◃┆◉◡◉┆▷
positive,happy,human,Standard Smily Mouth Emoticons,q(❂‿❂)p
positive,happy,human,Standard Smily Mouth Emoticons,☆(◒‿◒)☆
positive,happy,human,Standard Smily Mouth Emoticons,⊂◉‿◉つ
positive,happy,human,Standard Smily Mouth Emoticons,(｡✿‿✿｡)
positive,happy,human,Standard Smily Mouth Emoticons,໒( ﹒ ͜ر ﹒ )७
positive,happy,human,Standard Smily Mouth Emoticons,( ‾̮‿͂‾̮ ꐦ)
positive,happy,human,Standard Smily Mouth Emoticons,(˘･ᴗ･˘)
positive,happy,human,Standard Smily Mouth Emoticons,(ό‿ὸ)ﾉ
positive,happy,human,Standard Smily Mouth Emoticons,ヾ|๑　╹　◡　╹　๑|ﾉ
positive,happy,human,Standard Smily Mouth Emoticons,(((;◔ᴗ◔;)))
positive,happy,human,Standard Smily Mouth Emoticons,໒( ” ¤ ‿ ¤ ” )७
positive,happy,human,Standard Smily Mouth Emoticons,✩*॰ ( ¨̮ ) ॰*✩
positive,happy,human,Standard Smily Mouth Emoticons,(✧≖‿ゝ≖)
positive,happy,human,Standard Smily Mouth Emoticons,☝( ◠‿◠ )☝
positive,happy,human,Standard Smily Mouth Emoticons,(*´◡｀​*)
positive,happy,human,Standard Smily Mouth Emoticons,(๑◔‿◔๑)
positive,happy,human,Standard Smily Mouth Emoticons,(◕‿‿◕｡)
positive,happy,human,Standard Smily Mouth Emoticons,(✿╹◡╹)
positive,happy,human,Standard Smily Mouth Emoticons,(◕ฺ ◡ฺ ◕ฺ)
positive,happy,human,Standard Smily Mouth Emoticons,(✿ฺ◡ฺ‿ฺ◡ฺ)
positive,happy,human,Standard Smily Mouth Emoticons,（◞‿◟）
positive,happy,human,Standard Smily Mouth Emoticons,(o˘◡˘o)
positive,happy,human,Standard Smily Mouth Emoticons,ꉂꉂ ( ˆᴗˆ )
positive,happy,human,Standard Smily Mouth Emoticons,₊·(ϱ॔⌄ᵕ๑॓)‧*
positive,happy,human,Standard Smily Mouth Emoticons,-(๑☆‿ ☆#)ᕗ
positive,happy,human,Standard Smily Mouth Emoticons,╭ (oㅇ‿ o#)ᕗ
positive,happy,human,Standard Smily Mouth Emoticons,／人◕ ‿‿ ◕人＼
positive,happy,human,Standard Smily Mouth Emoticons,(o◞ิ‿◟ิo)
positive,happy,human,Standard Smily Mouth Emoticons,(•_ ͜_•)
positive,happy,human,Standard Smily Mouth Emoticons,(´>‸⚲͜<)
positive,happy,human,Standard Smily Mouth Emoticons,(๑❝᷀ົཽ ⁐̵ ❝᷀ົཽ)✧
positive,happy,human,Standard Smily Mouth Emoticons,(• ̥̆ •)
positive,happy,human,Tiny or no Mouths,(o^^)o
positive,happy,human,Tiny or no Mouths,ヾ(^ ^ゞ
positive,happy,human,Tiny or no Mouths,o(^^o)
positive,happy,human,Tiny or no Mouths,(o^^o)♪
positive,happy,human,Tiny or no Mouths,(o⌒．⌒o)
positive,happy,human,Tiny or no Mouths,(=^･^=)
positive,happy,human,Tiny or no Mouths,。(⌒.⌒。)
positive,happy,human,Tiny or no Mouths,( ﾉ^.^)ﾉﾟ
positive,happy,human,Tiny or no Mouths,(“⌒.⌒”)
positive,happy,human,Tiny or no Mouths,(≧.≦*)
positive,happy,human,Tiny or no Mouths,(*^^*)
positive,happy,human,Big Wide Open Mouths,(ꐦ ´͈ ᗨ `͈ )
positive,happy,human,Big Wide Open Mouths,( ´͈ ॢꇴ  `͈)੭ु
positive,happy,human,Big Wide Open Mouths,（ꉺᗜꉺ）
positive,happy,human,Big Wide Open Mouths,(･ัᗜ･ั)و
positive,happy,human,Big Wide Open Mouths,✌✌(➲ ᗜ ➲)✌✌
positive,happy,human,Big Wide Open Mouths,✌✌(˵¯̴͒ꇴ¯̴͒˵)✌✌
positive,happy,human,Big Wide Open Mouths,( ˙̣̣̣ↂ⃙⃙⃚᷄ᗨↂ⃙⃙⃚ )ꋧ
positive,happy,human,Big Wide Open Mouths,(ᗒᗨᗕ)
positive,happy,human,Big Wide Open Mouths,(๑’ᗢ’๑)ฅ
positive,happy,human,Big Wide Open Mouths,(✤❛⃘ͫ Ʉ̮ ❛⃘ͫ)
positive,happy,human,Big Wide Open Mouths,┌༼ ˵ ° ᗜ ° ˵ ༽┐
positive,happy,human,Big Wide Open Mouths,ˉ̶̡̭̭ ( ´͈ ᗨ `͈ ) ˉ̶̡̭̭
positive,happy,human,Big Wide Open Mouths,(□ᗜ□)
positive,happy,human,Big Wide Open Mouths,(:D)┼─┤
positive,happy,human,Big Wide Open Mouths,ヽ〳 ՞ ᗜ ՞ 〵ง
positive,happy,human,Miscellaneous Mouths,(-^〇^-)
positive,happy,human,Miscellaneous Mouths,(.=^・ェ・^=)
positive,happy,human,Miscellaneous Mouths,(・◇・)
positive,happy,human,Miscellaneous Mouths,(*＾ワ＾*)
positive,happy,human,Miscellaneous Mouths,(*¬*)
positive,happy,human,Miscellaneous Mouths,(´ヮ`)
positive,happy,human,Miscellaneous Mouths,(^(I)^)
positive,happy,human,Miscellaneous Mouths,(^(エ)^)
positive,happy,human,Miscellaneous Mouths,（＾⊆＾）
positive,happy,human,Miscellaneous Mouths,(๑^っ^๑)
positive,happy,human,Miscellaneous Mouths,（＞ｙ＜）
positive,happy,human,Miscellaneous Mouths,(⊙ヮ⊙)
positive,happy,human,Miscellaneous Mouths,(☆^O^☆)
positive,happy,human,Miscellaneous Mouths,°˖ ✧◝(○ ヮ ○)◜✧˖ °
positive,happy,human,Miscellaneous Mouths,⊂(^(工)^)⊃
positive,happy,human,Miscellaneous Mouths,ヾ（*⌒ヮ⌒*）ゞ
positive,happy,human,Miscellaneous Mouths,(ⓥꇳⓥ*)
positive,happy,human,Miscellaneous Mouths,((ꉺꈊꉺ)ꀢ༣
positive,happy,human,Miscellaneous Mouths,(๑❛ꆚ❛๑)
positive,happy,human,Miscellaneous Mouths,(ᵒ̴̶̷̤́◞౪◟ ᵒ̴̶̷̤̀ )
positive,happy,human,Miscellaneous Mouths,(^ワ^＝)
positive,happy,human,Miscellaneous Mouths,(*´ч ` *)
positive,happy,human,Miscellaneous Mouths,（｡◑ヮ◑｡）
positive,happy,human,Miscellaneous Mouths,（ꉺ౪ꉺ）
positive,happy,human,Miscellaneous Mouths,( ◑ٹ◐)
positive,happy,human,Miscellaneous Mouths,(´ёٹё)
positive,happy,human,Miscellaneous Mouths,(*^ิ益^ิ*)
positive,happy,human,Miscellaneous Mouths,(´◉◞౪◟◉)
positive,happy,human,Miscellaneous Mouths,(*^｡^*)
positive,happy,human,Miscellaneous Mouths,(๑*౪*๑)
positive,happy,human,Miscellaneous Mouths,（＾凹＾）
positive,happy,human,Miscellaneous Mouths,",､’`<(❛ヮ❛✿)>,､’`’`,､"
positive,happy,human,Miscellaneous Mouths,ೖ(σ̑˽σ̑)ೖ
positive,happy,human,Miscellaneous Mouths,(●⌃ٹ⌃)
positive,happy,human,Miscellaneous Mouths,(*꒩̐﹀꒩̐*)
positive,happy,human,Miscellaneous Mouths,(^◇^；)
positive,happy,human,Miscellaneous Mouths,(✿ ◜◒◝ )
positive,happy,human,Miscellaneous Mouths,(´◉◞౪◟◉｀)
positive,happy,human,Miscellaneous Mouths,(థฺˇ౪ˇథ)
positive,happy,human,Miscellaneous Mouths,(⁎ؔꇵ ˒̠̮ ؔꇵ)
positive,happy,human,Miscellaneous Mouths,( •˓◞•̀ )
positive,happy,human,Miscellaneous Mouths,(*ꄱͦ︺ꄱͦ*)
positive,happy,human,Miscellaneous Mouths,( ՞ٹ՞)
positive,happy,human,Miscellaneous Mouths,( ´•౪•`)
positive,happy,human,Miscellaneous Mouths,(*´∪`)
positive,happy,human,Miscellaneous Mouths,(◍ȋ ₎໐͜₍ ȋ◍)
positive,happy,human,Miscellaneous Mouths,♪~♪ d(⌒o⌒)b♪~♪
positive,happy,human,Miscellaneous Mouths,♪♪ｖ(⌒ｏ⌒)ｖ♪♪
positive,happy,human,Miscellaneous Mouths,∩`･◇･)
positive,happy,human,Miscellaneous Mouths,థ౪థ
positive,happy,human,Miscellaneous Mouths,₍‧ꀈ˙⁾՜
positive,happy,human,Miscellaneous Mouths,( θོثθོ )
positive,happy,human,Miscellaneous Mouths,ʿʿ˅⁽ˆ⁰ˆ˺ ⁾˺
positive,happy,human,High Energy Happiness,(★^O^★)
positive,happy,human,High Energy Happiness,(((o(*ﾟ▽ﾟ*)o)))
positive,happy,human,High Energy Happiness,＼（＠￣∇￣＠）／
positive,happy,human,High Energy Happiness,ヽ(；▽；)ノ
positive,happy,human,High Energy Happiness,ヾ(@^▽^@)ノ
positive,happy,human,High Energy Happiness,o((*^▽^*))o
positive,happy,human,High Energy Happiness,Ｏ(≧▽≦)Ｏ
positive,happy,human,High Energy Happiness,– =͟͟͞͞ ( ꒪౪꒪)ฅ✧
positive,happy,human,High Energy Happiness,“ヽ(´▽｀)ノ”
positive,happy,human,High Energy Happiness,(((＼（＠v＠）／)))
positive,happy,human,High Energy Happiness,(ﾉ´ヮ´)ﾉ*:･ﾟ✧
positive,happy,human,High Energy Happiness,(ノ^_^)ノ
positive,happy,human,High Energy Happiness,(ノ＞▽＜。)ノ
positive,happy,human,High Energy Happiness,(ﾉﾟ▽ﾟ)ﾉ
positive,happy,human,High Energy Happiness,〈( ^.^)ノ
positive,happy,human,High Energy Happiness,＼(*T▽T*)／
positive,happy,human,High Energy Happiness,＼（＾▽＾）／
positive,happy,human,High Energy Happiness,＼(^ω^＼)
positive,happy,human,High Energy Happiness,＼（Ｔ∇Ｔ）／
positive,happy,human,High Energy Happiness,☆*:.｡. o(≧▽≦)o .｡.:*☆
positive,happy,human,High Energy Happiness,ヽ(;^o^ヽ)
positive,happy,human,High Energy Happiness,ヽ(；▽；)ノ
positive,happy,human,High Energy Happiness,ヽ(‘ ∇‘ )ノ
positive,happy,human,High Energy Happiness,ヾ(＠† ▽ †＠）ノ
positive,happy,human,High Energy Happiness,ヾ(＠^∇^＠)ノ
positive,happy,human,High Energy Happiness,ヾ(＠^▽^＠)ﾉ
